629.681484,1.764100,1.863921
629.856493,1.764079,1.863891
630.031502,1.764058,1.863861
630.206510,1.764038,1.863831
630.381519,1.764017,1.863801
630.556528,1.763997,1.863771
630.731537,1.763976,1.863741
630.906545,1.763956,1.863711
631.081554,1.763935,1.863681
631.256563,1.763915,1.863651
631.431572,1.763894,1.863621
631.606580,1.763874,1.863591
631.781589,1.763853,1.863562
631.956598,1.763833,1.863532
632.131607,1.763812,1.863502
632.306615,1.763792,1.863472
632.481624,1.763772,1.863443
632.656633,1.763751,1.863413
632.831642,1.763731,1.863383
633.006650,1.763711,1.863354
633.181659,1.763690,1.863324
633.356668,1.763670,1.863295
633.531677,1.763650,1.863265
633.706685,1.763630,1.863236
633.881694,1.763609,1.863206
634.056703,1.763589,1.863177
634.231712,1.763569,1.863147
634.406720,1.763549,1.863118
634.581729,1.763529,1.863088
634.756738,1.763509,1.863059
634.931747,1.763488,1.863030
635.106755,1.763468,1.863001
635.281764,1.763448,1.862971
635.456773,1.763428,1.862942
635.631782,1.763408,1.862913
635.806790,1.763388,1.862884
635.981799,1.763368,1.862855
636.156808,1.763348,1.862826
636.331817,1.763328,1.862796
636.506825,1.763308,1.862767
636.681834,1.763288,1.862738
636.856843,1.763268,1.862709
637.031852,1.763248,1.862680
637.206860,1.763229,1.862651
637.381869,1.763209,1.862623
637.556878,1.763189,1.862594
637.731887,1.763169,1.862565
637.906895,1.763149,1.862536
638.081904,1.763129,1.862507
638.256913,1.763110,1.862478
638.431922,1.763090,1.862450
638.606930,1.763070,1.862421
638.781939,1.763051,1.862392
638.956948,1.763031,1.862364
639.131957,1.763011,1.862335
639.306965,1.762991,1.862306
639.481974,1.762972,1.862278
639.656983,1.762952,1.862249
639.831992,1.762933,1.862221
640.007000,1.762913,1.862192
640.182009,1.762893,1.862164
640.357018,1.762874,1.862135
640.532027,1.762854,1.862107
640.707035,1.762835,1.862078
640.882044,1.762815,1.862050
641.057053,1.762796,1.862022
641.232062,1.762776,1.861993
641.407070,1.762757,1.861965
641.582079,1.762737,1.861937
641.757088,1.762718,1.861908
641.932097,1.762699,1.861880
642.107105,1.762679,1.861852
642.282114,1.762660,1.861824
642.457123,1.762640,1.861796
642.632132,1.762621,1.861768
642.807140,1.762602,1.861739
642.982149,1.762582,1.861711
643.157158,1.762563,1.861683
643.332167,1.762544,1.861655
643.507175,1.762525,1.861627
643.682184,1.762505,1.861599
643.857193,1.762486,1.861572
644.032202,1.762467,1.861544
644.207210,1.762448,1.861516
644.382219,1.762429,1.861488
644.557228,1.762410,1.861460
644.732237,1.762390,1.861432
644.907245,1.762371,1.861404
645.082254,1.762352,1.861377
645.257263,1.762333,1.861349
645.432272,1.762314,1.861321
645.607280,1.762295,1.861294
645.782289,1.762276,1.861266
645.957298,1.762257,1.861238
646.132307,1.762238,1.861211
646.307315,1.762219,1.861183
646.482324,1.762200,1.861156
646.657333,1.762181,1.861128
646.832342,1.762162,1.861101
647.007350,1.762143,1.861073
647.182359,1.762124,1.861046
647.357368,1.762105,1.861018
647.532377,1.762087,1.860991
647.707385,1.762068,1.860963
647.882394,1.762049,1.860936
648.057403,1.762030,1.860909
648.232412,1.762011,1.860881
648.407420,1.761992,1.860854
648.582429,1.761974,1.860827
648.757438,1.761955,1.860800
648.932447,1.761936,1.860773
649.107455,1.761917,1.860745
